Channing,54.75,-101.85
Chapais,49.783333,-74.866667
Chapel Arm,47.516667,-53.666667
Chapel Hill,58.1,-68.4
Chapleau,47.833333,-83.4
Chaplin,50.466667,-106.666667
Chard,55.846111,-110.907222
Charlemagne,45.716667,-73.483333
Charlesbourg,46.866667,-71.266667
Charlie Lake,56.266667,-120.95
Charlottetown,48.433333,-54.016667
Charlottetown,46.233333,-63.133333
Charlton,47.816667,-80
Charlton Depot,51.966667,-79.316667
Charny,46.716667,-71.266667
Chase,50.816667,-119.683333
Chateau-d'Eau,46.866667,-71.366667
Châteauguay-Centre,45.366667,-73.75
Châteauguay,45.383333,-73.75
Châteauguay Heights,45.383333,-73.75
Chateau Richer,46.966667,-71.016667
Chater,49.866667,-99.916667
Chatfield,50.783333,-97.566667
Chatham,47.033333,-65.433333
Chatham,42.4,-82.183333
Chatsworth,44.45,-80.883333
Chaudière-Bassin,46.733333,-71.266667
Chauvin,52.683333,-110.133333
Cheadle,51.016667,-113.533333
Chebogue Point,43.75,-66.116667
Chee House,59.15,-127.616667
Chelan,52.616667,-103.383333
Chelmsford,46.583333,-81.2
Chemainus,48.916667,-123.7
Cheminis,48.166667,-79.533333
Cherhill,53.816667,-114.666667
Cherry Grove,54.355,-110.08
Cherry Point,56.183333,-119.95
Cherry Valley,46.166667,-62.916667
Cherryville,50.233333,-118.616667
Chesley,44.3,-81.1
Chester,44.533333,-64.233333
Chesterfield,63.333333,-90.7
Chesterfield Inlet,63.333333,-90.7
Chestermere,51.03,-113.83
Chesterville,45.1,-75.216667
Chesterville,45.966667,-71.816667
Chetacan,46.616667,-61.016667
Chéticamp,46.616667,-61.016667
Chetican,46.616667,-61.016667
Chèverie,45.15,-64.166667
Chibougamau,49.866667,-74.35
Chicotte,49.216667,-63.05
Chicoutimi,48.433333,-71.066667
Chicoutimi-Nord,48.45,-71.066667
Chief Lake,54.1,-123.016667
Chignecto,45.733333,-64.216667
Chilliwack,49.166667,-121.95
Chimney Corner,46.4,-61.15
Chimo,58.1,-68.4
China Hat,52.583333,-128.533333
Chin,49.766667,-112.45
Chinook Valley,56.433333,-117.6
Chipewyan,58.716667,-111.15
Chip Lake,53.616667,-115.45
Chipman,53.7,-112.633333
Chipman,46.166667,-65.883333
Chippawa,43.083333,-79.05
Chippewa,43.083333,-79.05
Chisholm,54.916667,-114.166667
Chisholm Mills,54.916667,-114.166667
Chitek,53.783333,-107.75
Chiverie,45.15,-64.166667
Chomedey,45.55,-73.733333
Church House,50.316667,-125.083333
Churchill,58.766667,-94.166667
Churchill,44.25,-79.583333
Church Point,44.333333,-66.116667
Chute-aux-Outardes,49.116667,-68.383333
Chute-Shipshaw,48.466667,-71.233333
Chutine Landing,57.666667,-131.583333
Cinema,53.183333,-122.516667
Clair,52.016667,-104.066667
Clairmont,55.266667,-118.8
Clandonald,53.583333,-110.716667
Clare,44.333333,-66.116667
Clarenville,48.15,-53.966667
Claresholm,50.033333,-113.583333
Clark City,50.183333,-66.633333
Clarke City,50.183333,-66.633333
Clarkes Beach,47.533333,-53.3
Clarkes Harbour,43.45,-65.633333
Clarkson,43.516667,-79.616667
Claxton,54.066667,-130.1
Clayhurst,56.166667,-120.016667
Clayoquot,49.15,-125.916667
Clear Creek,63.783333,-137.3
Clear Hills,56.533333,-117.883333
Clear Prairie,56.583333,-119.5
Clearwater,51.65,-120.033333
Clearwater Station,51.633333,-120.033333
Clemenceau,52.666667,-102.533333
Cléricy,48.366667,-78.866667
Clermont,47.683333,-70.233333
Cliffside,48.616667,-123.633333
Climax,49.2,-108.383333
Clinton,51.1,-121.6
Clinton,43.6,-81.533333
Clive,52.483333,-113.45
Cloan,52.6,-108.783333
Clondyke,64.033333,-139.433333
Clo-oose,48.65,-124.816667
Cloridorme,49.166667,-64.916667
Clova,48.116667,-75.366667
Cloverdale,49.1,-122.733333
Clute,49.183333,-81.066667
Clyde,70.45,-68.566667
Clyde River,43.633333,-65.483333
Clyde River,70.45,-68.566667
Coal Creek,49.483333,-114.983333
Coaldale,49.733333,-112.616667
Coal Harbour,50.6,-127.583333
Coalspar,53.183333,-117.016667
Coalspur,53.183333,-117.016667
Coaticook,45.133333,-71.8
Cobalt,47.383333,-79.683333
Cobble Hill,48.683333,-123.6
Cobden,45.616667,-76.883333
Coboconk,44.666667,-78.8
Cobourg,43.966667,-78.166667
Cochrane,51.2,-114.45
Cochrane,49.066667,-81.016667
Cochrane Hill,45.25,-62.016667
Coderre,50.133333,-106.383333
Codette,53.283333,-104.016667
Codroy,47.866667,-59.366667
Codroy Pond,48.066667,-58.866667
Cody,45.866667,-65.816667
Codys,45.866667,-65.816667
Coe Hill,44.85,-77.833333
Coe Hill Mines,44.85,-77.833333
Colborne,44.016667,-77.883333
Colchester,41.983333,-82.933333
Cold Lake,54.465,-110.183056
Coldwater,44.716667,-79.816667
Cole Bay,55.097222,-108.343333
Colebrook,49.1,-122.866667
Coleman,49.633333,-114.5
Coleman,46.683333,-64.183333
Coleville,51.7,-109.233333
Colinet,47.216667,-53.566667
Colleymount,54.033333,-126.15
Colliers,47.45,-53.233333
Collingwood,44.5,-80.216667
Collins Bay,44.233333,-76.616667
Collins,50.283333,-89.45
Collinson,71.616667,-117.95
Colonsay,51.966667,-105.866667
Colpton,44.45,-64.85
Colville Lake,67.033333,-126.116667
Colvilletown,49.15,-123.916667
Colwell,44.35,-79.783333
Comax,49.683333,-124.933333
Comber,42.233333,-82.55
Combermere,45.366667,-77.616667
Comeau Bay,49.216667,-68.15
Come By Chance,47.85,-53.983333
Commanda,45.95,-79.6
Como,45.45,-74.116667
Comox,49.683333,-124.933333
Compeer,51.866667,-110.016667
Comuck,49.683333,-124.933333
Conception Harbour,47.433333,-53.216667
Conche,50.9,-55.9
Concord,43.80,-79.53
Coniston,46.483333,-80.85
Conklin,55.6325,-111.082778
Connaught,48.616667,-80.933333
Connaught Station,48.616667,-80.933333
Connelly,53.183333,-110.783333
Connolly,53.183333,-110.783333
Connors,47.2,-68.833333
Conquest,51.533333,-107.25
Conrad City,60.066667,-134.583333
Conrad,60.066667,-134.583333
Consort,52.016667,-110.8
Contrecoeur,45.85,-73.233333
Cook Harbour,51.6,-55.866667
Cookshire,45.416667,-71.616667
Cookson,53.533333,-106.316667
Coppell,49.533333,-83.833333
Copper City,54.533333,-128.483333
Copper Cliff,46.466667,-81.066667
Copper Creek,50.783333,-120.783333
Coppermine,67.833333,-115.083333
Copper Mountain,49.316667,-120.533333
Copper River,54.533333,-128.483333
Coquitlam,49.266667,-122.783333
Coral Harbour,64.133333,-83.166667
Coral Rapids,50.2,-81.666667
Corbin,49.516667,-114.65
Corbyville,44.216667,-77.366667
Cordova Mines,44.533333,-77.783333
Corinne,50.05,-104.633333
Cork,45.683333,-66.916667
Cork Station,45.683333,-66.916667
Cormorant,54.216667,-100.6
Corner Brook,48.95,-57.933333
Cornwall,45.016667,-74.733333
Cornwall,46.24,-63.21
Cornwallis,44.65,-65.633333
Coronation,52.083333,-111.45
Coronation,67.833333,-115.083333
Cortes Bay,50.066667,-124.933333
Coteau-Landing,45.266667,-74.233333
Coteau Station,45.266667,-74.233333
Côte,51.516667,-101.8
Côte-Sainte-Catherine,45.4,-73.583333
Côte-Saint-Luc,45.45,-73.666667
Côte Saint Michel,45.566667,-73.616667
Cottam,42.133333,-82.75
Cottonwood,53.05,-122.15
Cottrells Cove,49.483333,-55.283333
Coulter,49.083333,-100.983333
Courtenay,49.683333,-125
Courtice,43.9,-78.8
Courtright,42.816667,-82.466667
Courville,46.883333,-71.15
Coutts,49,-111.95
Covered Bridge,46.233333,-66.616667
Covered Bridge Station,46.233333,-66.616667
Cowansville,45.2,-72.75
Cow Bay,46.133333,-59.883333
Cowell,44.35,-79.783333
Cow Head,49.916667,-57.9
Cow Head Harbour,49.916667,-57.9
Cowichan Bay,48.733333,-123.616667
Cowley,49.566667,-114.066667
Cowley,60.516667,-134.916667
Cox Cove,49.116667,-58.066667
Coxheath,46.116667,-60.233333
Coyle,50.15,-120.883333
Crabtree,45.966667,-73.466667
Cracroft,50.566667,-126.266667
Craigend,54.595833,-111.921111
Craig Harbour,76.2,-81.016667
Craigmyle,51.666667,-112.233333
Cranberry Portage,54.583333,-101.383333
Cranbrook,49.516667,-115.766667
Crediton,43.3,-81.55
Cree Lake,57.366667,-106.833333
Creemore,44.316667,-80.1
Creighton,46.45,-81.166667
Creighton Mine,46.45,-81.166667
Cremona,51.55,-114.466667
Crescent Valley,49.433333,-117.55
Creston,49.1,-116.516667
Crestwynd,50.1,-105.7
Crilly,48.75,-92.283333
Criss Creek,51.033333,-120.733333
Croc,51.033333,-55.833333
Crofton,48.866667,-123.65
Cromer,49.733333,-101.233333
Crooked River,52.85,-103.716667
Crookston,44.433333,-77.45
Crosby,44.65,-76.25
Cross Creek Station,46.266667,-66.633333
Crossfield,51.433333,-114.033333
Cross Lake,54.616667,-97.783333
Crowfoot,50.816667,-112.666667
Croydon Station,53.066667,-119.75
Crozier,48.616667,-93.533333
Crutwell,53.216667,-106.066667
Crystal Beach,45.05,-79.4
Crystal City,49.133333,-98.95
Crystal Falls,46.45,-79.883333
Cudworth,52.483333,-105.716667
Culp,55.783333,-117.533333
Cumberland Bay,46.033333,-65.866667
Cumberland,49.616667,-125.016667
Cumberland,45.52,-75.41
Cumberland House,53.95,-102.266667
Cunningham Landing,60.033333,-112.133333
Cuoq,48.633333,-67.116667
Cupar,50.95,-104.2
Curling,48.966667,-58
Current Island,51.183333,-56.833333
Cut Knife,52.75,-109.016667
Cypress River,49.55,-99.083333
Czar,52.45,-110.833333
Dacre,45.366667,-76.983333
Dafoe,51.75,-104.533333
Dakin,54.799167,-112.573333
Dalhousie,48.066667,-66.366667
Dalhousie East,44.716667,-64.8
Dalhousie Junction,48.033333,-66.483333
Dalhousie Road,44.733333,-64.7
Dalhousie Settlement,45.566667,-63
Dalhousie West,44.716667,-65.216667
Dallas,51.383333,-97.483333
Dalmeny,52.333333,-106.783333
Dalton,48.15,-84.033333
Dalton Mills,48.116667,-84.066667
Dalton Post,60.133333,-137.016667
Dane,48.066667,-80.016667
Daniels Cove,50.233333,-57.583333
Daniels Harbour,50.233333,-57.583333
Danville,45.783333,-72.016667
Dapp,54.35,-113.916667
Dartmouth,44.666667,-63.566667
Dasserat,48.2,-79.416667
Dauphin,51.15,-100.05
Davangus,48.45,-78.883333
Davidson,51.266667,-105.966667
Davis Inlet,55.85,-60.866667
Dawson City,64.066667,-139.416667
Dawson Creek,55.766667,-120.233333
Dawson,64.066667,-139.416667
Daylesford,52.5,-104.9
Daysland,52.866667,-112.25
Dayton,46.233333,-83.333333
Deadwood,56.733333,-117.516667
Dean Lake,46.2,-83.15
Dease Lake,58.45,-130.033333
Debden,53.516667,-106.866667
Debec,46.066667,-67.683333
Debert,45.433333,-63.466667
Debert Station,45.433333,-63.466667
Decimal,49.883333,-95.416667
Decker Lake,54.283333,-125.833333
Deep Brook,44.633333,-65.65
Deepdale,51.316667,-101.433333
Deep River,46.166667,-77.566667
Deep River Depot,46.166667,-77.566667
Deepwater Creek,52.366667,-55.65
Deer,49.966667,-98.766667
Deer,64.033333,-139.433333
Deer Harbour,48.133333,-53.583333
Deer Lake,49.183333,-57.433333
Deer Lake,52.616667,-94.066667
Defot,58.9,-130.433333
Delaire,48.816667,-64.45
Delamare,46.166667,-80.7
Delamere,46.166667,-80.7
Delburne,52.2,-113.233333
De Lery,45.333333,-73.816667
Delhi,42.85,-80.5
Deline,65.183333,-123.416667
Delisle,48.633333,-71.7
Delisle,51.916667,-107.116667
Deloraine,49.183333,-100.5
Deloro,44.516667,-77.616667
Delph,54.007222,-112.678889
Delson,45.366667,-73.55
Delson Village,45.366667,-73.55
Delta,49.0192,-123.0867
Delta,50.183333,-98.316667
Delta Station,50.183333,-98.316667
Demmitt,55.45,-119.9
Denare Beach,54.666667,-102.083333
Denbigh,45.15,-77.25
Dendron,50.116667,-107.1
Denfield,43.116667,-81.433333
Denholm,52.65,-108.016667
Denman Island,49.533333,-124.816667
Denzil,52.233333,-109.65
Depot Harbour,45.316667,-80.083333
Dequen,48.333333,-72.133333
Deroche,49.183333,-122.066667
Derval,45.45,-73.75
Desbarats,46.333333,-83.933333
Desbiens,48.416667,-71.95
Deschaillons,46.55,-72.1
Deschaillons-sur-Saint-Laurent,46.55,-72.116667
Deschambault,46.633333,-71.916667
Deschênes,45.383333,-75.8
D'Escousse,45.583333,-60.966667
Deseronto,44.2,-77.033333
Desmeloizes,48.95,-79.483333
Destruction Bay,61.25,-138.8
Deux-Montagnes,45.533333,-73.883333
Deux Rivières,46.25,-78.283333
Devenish,55.534722,-111.196667
Devon,53.366667,-113.733333
Devonshire,48.816667,-80.816667
DeWette,60.383333,-134.833333
Dezadeash,60.366667,-137.05
Diana Bay,60.783333,-69.833333
Didsbury,51.666667,-114.133333
Didyme,48.883333,-72.666667
Dieppe,46.1,-64.75
Digby,44.6,-65.75
Dildo,47.55,-53.55
Dilke,50.866667,-105.25
Dillon,55.9275,-108.938889
Dina,52.933333,-110.083333
Dingwall,46.9,-60.466667
Dinorwic,49.7,-92.5
Dinorwick,49.7,-92.5
Dinsmore,51.333333,-107.45
Dipper Harbour,45.083333,-66.416667
Discovery Harbor,81.716667,-64.716667
Disraeli,45.9,-71.35
Dixonville,56.533333,-117.666667
Doaktown,46.55,-66.116667
Doating Cove,49.433333,-53.95
Dodsland,51.8,-108.833333
Doe River,56.016667,-120.083333
Dog Creek,51.583333,-122.25
Dogpound,51.466667,-114.383333
Dolbeau,48.866667,-72.233333
Dollard-des-Ormeaux,45.45,-73.85
Domain,49.6,-97.316667
Dominion City,49.133333,-97.15
Dominion,46.216667,-60.016667
Dominion Number Six,46.183333,-59.866667
Domino Harbour,53.466667,-55.766667
Domremy,52.783333,-105.733333
Donalda,52.583333,-112.566667
Donald Landing,54.483333,-125.666667
Donatville,54.748056,-112.804167
Donjek,62.683333,-140.083333
Donkin,46.183333,-59.866667
Don Mills,43.733333,-79.333333
Donnacona,46.666667,-71.733333
Donnaconna,46.666667,-71.733333
Donnelly,55.733333,-117.116667
Dorchester Crossing,46.166667,-64.566667
Doré Lake,54.666667,-107.116667
Dorintosh,54.355278,-108.628333
Dorion,45.383333,-74.016667
Dorion-Vaudreuil,45.383333,-74.016667
Dorothy,51.283333,-112.316667
Dorreen,54.85,-128.333333
Dorset,45.233333,-78.883333
Dorset,64.233333,-76.55
Dorval,45.45,-73.75
Dosquet,46.466667,-71.516667
Dot,50.233333,-121.1
Doting Cove,49.433333,-53.95
Doucet,48.233333,-76.583333
Doughty,54.95,-127.316667
Douglas Lake,50.15,-120.183333
Douglas Station,49.883333,-99.7
Douglastown,48.766667,-64.383333
Douro,44.383333,-78.2
Doussal,55.616667,-116.833333
Dover,48.85,-53.983333
Dowling,51.766667,-112
Downie,43.333333,-81.05
Downsview,43.716667,-79.483333
Doyles,47.85,-59.15
Drayton Valley,53.216667,-114.983333
Dresden,42.583333,-82.166667
Driftpile,55.35,-115.766667
Driftwood,49.133333,-81.383333
Drinkwater,48.583333,-81.016667
Drinkwater,50.3,-105.133333
Drinnan,53.433333,-117.533333
Drumbo,43.233333,-80.55
Drumheller,51.466667,-112.7
Drummondville,45.883333,-72.483333
Drummondville East,45.883333,-72.483333
Drummondville-Ouest,45.9,-72.516667
Dryden,49.783333,-92.833333
Dubois,48.016667,-78.933333
Du Brochet,57.883333,-101.666667
Dubuisson,48.1,-77.9
Duchess,50.733333,-111.9
Duck Bay,52.2,-100.166667
Duck Lake,52.8,-106.216667
Duffield,53.516667,-114.333333
Dufresne,49.716667,-96.733333
Dufrost,49.35,-97.05
Dugwal,48.583333,-81.016667
Dunblane,51.2,-106.866667
Duncan Bay,50.066667,-125.283333
Duncan,48.783333,-123.7
Dundalk,44.166667,-80.383333
Dundas,43.266667,-79.933333
Dundas Harbour,74.516667,-82.4
Dundurn,51.8,-106.5
Dunelm,50.183333,-107.816667
Dunfermline,52.133333,-107.05
Dunmore,49.966667,-110.583333
Dunnville,42.9,-79.616667
Dunsford,44.45,-78.633333
Dunster,53.116667,-119.833333
Dunville,47.283333,-53.883333
Duparquet,48.516667,-79.216667
Dupuy,48.833333,-79.366667
Durham Bridge,46.133333,-66.6
Durham,46.133333,-66.6
Durham,44.183333,-80.816667
Durlingville,54.284167,-110.649444
Duvernay,53.783333,-111.683333
Duvernay,45.566667,-73.85
Dyer Bay,45.166667,-81.333333
Dyers Bay,45.166667,-81.333333
Dyment,49.616667,-92.316667
Eagle Harbour,49.35,-123.266667
Eagle Hill,51.816667,-114.366667
Eagle River,49.783333,-93.183333
Eaglesham,55.783333,-117.9
Earlton,47.716667,-79.816667
Earlton Junction,47.716667,-79.816667
East Advocate,45.333333,-64.766667
East Angus,45.483333,-71.666667
East Braintree,49.616667,-95.616667
East Broughton Station,46.216667,-71.083333
East Chezzetcook,44.716667,-63.233333
East Coulee,51.333333,-112.483333
Eastend,49.516667,-108.816667
Eastern,46.616667,-61.016667
Eastern Passage,44.616667,-63.483333
East Kelowna,49.866667,-119.4
East Kildonan,49.916667,-97.083333
East LaHave,44.3,-64.366667
East Lake,47.333333,-69.683333
East Lehave,44.3,-64.366667
Eastmain,52.233333,-78.516667
Eastman,45.3,-72.316667
East Margaree,46.383333,-61.066667
East Mines,45.433333,-63.516667
East Pine,55.716667,-121.183333
East Poplar,49.066667,-105.383333
Eastport,48.65,-53.766667
East River Saint Marys,45.4,-62.183333
East Souris,46.35,-62.25
Eastview Centre,45.433333,-75.65
Eastview,45.433333,-75.65
East Windsor,42.316667,-82.983333
Echo Bay,46.483333,-84.066667
Echo Bay,66.083333,-118.033333
Economy,45.383333,-63.916667
Ecstew,54.4,-129.1
Ecum Secum,44.966667,-62.116667
Edam,53.183333,-108.766667
Eddies Cove,51.4,-56.416667
Eddies Cove West,50.75,-57.166667
Eden,50.366667,-99.466667
Edgar,44.516667,-79.616667
Edgerton,52.75,-110.45
Edgewood,49.783333,-118.133333
Edgeworth,49.733333,-104.95
Edgington,45.383333,-79.783333
Edmonton,53.55,-113.5
Edmundston,47.366667,-68.333333
Edson,53.583333,-116.416667
Edwand,54.143889,-112.275833
Edwardsville,46.166667,-60.233333
Edzo,62.783333,-116.033333
Eganville,45.533333,-77.1
Egg Island,59.916667,-94.816667
Egnelle,58.266667,-131.8
Egnell,58.266667,-131.8
Egnell's,58.266667,-131.8
Egremont,54.033333,-113.116667
Eholt,49.15,-118.566667
Eisenhower Junction,51.266667,-115.916667
Elbow,51.116667,-106.6
Eldorado,59.55,-108.5
Elgin,49.433333,-100.266667
Elgin,45.8,-65.116667
Elkhorn,49.966667,-101.25
Elk Lake,47.716667,-80.333333
Elko,49.3,-115.116667
Elk Point,53.9,-110.9
Ellice River,68.033333,-103.433333
Elliot Lake,46.383333,-82.65
Elliots Cove,48.133333,-53.916667
Elliotts Cove,48.133333,-53.916667
Elliston,48.616667,-53.033333
Elliston Station,48.566667,-53.1
Ellscott,54.503611,-112.900833
Elma,49.866667,-95.916667
Elm Creek,49.666667,-98
Elmira,43.6,-80.55
Elmira,46.433333,-62.066667
Elmsdale,44.966667,-63.516667
Elmvale,44.583333,-79.866667
Eloida,44.683333,-75.966667
Elora,43.683333,-80.433333
Elphinstone,50.533333,-100.316667
Elrose,51.2,-108.033333
Elsa,63.916667,-135.483333
Elsas,48.516667,-82.916667
Elzevir,44.633333,-77.283333
Embarras Portage,58.45,-111.5
Emerald,44.15,-76.766667
Emerald,46.366667,-63.55
Emerson,49,-97.2
Emo,48.616667,-93.833333
Empress,50.966667,-110.016667
Emsdale,45.533333,-79.316667
Enchant,50.166667,-112.416667
Endako,54.083333,-125.016667
Enderby,50.55,-119.133333
Endiang,51.966667,-112.15
Engen,54.016667,-124.283333
Engineer,59.5,-134.25
Englee,50.733333,-56.1
Englehart,47.816667,-79.866667
Englewood,50.55,-126.883333
English Brook,51.133333,-96.2
English Harbour East,47.65,-54.933333
English Harbour West,47.466667,-55.533333
Enilda,55.416667,-117.316667
Ennadai,61.133333,-100.883333
Ensign,50.466667,-113.433333
Enterprise,44.466667,-76.883333
Enterprise,60.55,-116.133333
Entrance,53.366667,-117.7
Entwistle,53.516667,-114.966667
Erieau,42.25,-81.916667
Eriksdale,50.866667,-98.1
Erindale,43.533333,-79.65
Erin,43.766667,-80.066667
Erith,53.416667,-116.683333
Ernfold,50.45,-106.9
Erwood,52.85,-102.2
Escoumins,48.35,-69.416667
Eskimo Point,61.116667,-94.05
Espanola,46.25,-81.766667
Esquimalt,48.433333,-123.416667
Essex,42.166667,-82.816667
Estaire,46.3,-80.8
Estcourt,47.45,-69.216667
Esterel,46.033333,-74.033333
Esterhazy,50.65,-102.083333
Estevan,49.15,-103
Esther,51.683333,-110.25
Eston,51.15,-108.75
Estuary,50.933333,-109.9
Étang-du-Nord,47.366667,-61.933333
Ethelbert,51.516667,-100.4
Etobicoke,43.7,-79.566667
Etzikom,49.483333,-111.1
Eugenia,44.316667,-80.533333
Eureka,80.216667,-86.183333
Evanston,45.616667,-61.233333
Evansville,45.816667,-82.583333
Evelyn,54.883333,-127.266667
Everard,48.9,-88.35
Evesham,52.4,-109.833333
Excel,51.383333,-110.566667
Exeter,43.35,-81.483333
Exstew,54.4,-129.1
Extension,49.1,-123.966667
Eyebrow,50.8,-106.15
Fabre,47.2,-79.366667
Fabre-Station,47.183333,-79.316667
Fabreville,45.566667,-73.65
Factory River,52.6,-78.716667
Fairford,51.6,-98.7
Fair Island,48.983333,-53.7
Fairmont Hot Springs,50.316667,-115.866667
Fairview,56.066667,-118.4
Falconbridge,46.566667,-80.816667
Falls Creek,50.066667,-121.55
False Bay,49.483333,-124.35
Fancamp Township,49.566667,-74.583333
Farnham,45.283333,-72.966667
Farrell Creek,56.183333,-121.583333
Farrington,48.766667,-92.833333
Father Point,48.516667,-68.466667
Fauquier,49.883333,-118.083333
Fauquier,49.3,-82.033333
Faust,55.316667,-115.716667
Favourable Lake,52.833333,-93.633333
Fawcett,54.533333,-114.083333
Fee Spur,50.25,-89.766667
Fellers Heights,55.6,-120.55
Fenelon Falls,44.533333,-78.75
Fenn,52.133333,-112.75
Fergus,43.7,-80.366667
Ferguson,50.683333,-117.483333
Ferintosh,52.766667,-112.966667
Ferland,50.316667,-88.416667
Ferme-Neuve,46.7,-75.45
Fermeuse,46.966667,-52.966667
Fernie,49.5,-115.066667
Ferolle Point,51.016667,-57.1
Ferrier,52.366667,-115.066667
Ferryland,47.016667,-52.916667
Feudal,51.883333,-107.6
Fichot Island,51.166667,-55.7
Fiedmont,48.383333,-77.666667
Field,51.4,-116.483333
Field,46.516667,-80.033333
Fielding,52.516667,-107.533333
Figuery,48.466667,-78.066667
Fillmore,49.883333,-103.433333
Finch,45.133333,-75.083333
Fingal,42.716667,-81.3
Finland,48.85,-93.916667
Finlay,55.983333,-123.833333
Finlay Forks,55.983333,-123.833333
Finlay Junction,55.983333,-123.833333
Finmoore,53.983333,-123.6
Finnegan,51.133333,-112.083333
Fire River,48.766667,-83.6
Firvale,52.433333,-126.233333
Fishels,48.316667,-58.683333
Fisher,48.483333,-77.8
Fishermans Cove,49.35,-123.283333
Fishing Ship Harbour,52.6,-55.766667
Fishing Station,65.916667,-139.616667
Fiske,51.483333,-108.4
Fitgerald,59.866667,-111.6
Fitzgerald,59.866667,-111.6
Five Islands,45.416667,-64.033333
Flagstone,49.066667,-115.183333
Flanders,48.733333,-92.083333
Flat Bay,48.383333,-58.583333
Flatbush,54.683333,-114.15
Flat Island,47.266667,-54.916667
Flat Islands,53.266667,-55.733333
Flat Lake,54.130278,-111.151667
Flat River,46.016667,-62.883333
Flat Rock,47.716667,-52.716667
Flat Valley,54.296944,-109.227222
Flaxcombe,51.466667,-109.6
Fleet,52.15,-111.733333
Fleming,50.066667,-101.516667
Flesherton,44.25,-80.55
Fleur de Lis Harbour,50.133333,-56.1
Fleur de Lys,50.133333,-56.1
Fleur-de Lys Harbour,50.133333,-56.1
Flin Flon,54.766667,-101.883333
Flintoft,49.466667,-106.35
Floradale,43.616667,-80.583333
Flower Cove,51.283333,-56.733333
Flowers Cove,51.283333,-56.733333
Foam Lake,51.65,-103.533333
Foch,50.116667,-124.516667
Fogo,49.7,-54.283333
Foleyet,48.25,-82.433333
Folly Lake,45.55,-63.55
Fond-du-Lac,59.316667,-107.183333
Fontas,58.283333,-121.716667
Fontenelle,48.883333,-64.55
Fonthill,43.033333,-79.283333
Foothills,53.066667,-116.783333
Foremost,49.483333,-111.433333
Forestburg,52.583333,-112.066667
Forestdale,54.416667,-126.2
Forest,43.1,-82
Forest Hill,43.7,-79.416667
Forest Lawn,51.033333,-113.966667
Forestville,48.733333,-69.066667
Fork Lake,54.468889,-111.617778
Fork Lake,60.883333,-111.083333
Forks,46.05,-65.55
Forrest Station,49.966667,-99.95
Forrestville,48.733333,-69.066667
Fort Albany,52.25,-81.616667
Fort Assiniboine,54.333333,-114.766667
Fort Babine,55.316667,-126.616667
Fort-Chambly,45.45,-73.266667
Fort-Chimo,58.1,-68.4
Fort Chipewyan,58.716667,-111.15
Fort Collinson,71.616667,-117.95
Fort Conger,81.716667,-64.716667
Fort Connelly,56.2,-126.85
Fort Coulonge,45.85,-76.75
Fort du Brochet,57.883333,-101.666667
Forteau Bay,51.45,-56.95
Fort Enterprise,64.483333,-113.166667
Fort Erie,42.9,-78.933333
Fort Fitzgerald,59.866667,-111.6
Fort Frances,48.616667,-93.416667
Fort Franklin,65.183333,-123.416667
Fort Fraser,54.05,-124.533333
Fort-George,53.833333,-79.016667
Fort Good Hope,66.266667,-128.633333
Fort Grahame,56.6,-124.633333
Fort Graham,56.6,-124.633333
Fort Halkett,59.55,-126.483333
Fort Hall,59.383333,-101.333333
Fort Hope,51.55,-87.983333
Fort Hope,66.533333,-86.716667
Fortierville,46.483333,-72.033333
Fort James,54.433333,-124.25
Fort Kent,54.313056,-110.603889
Fort Liard,60.233333,-123.483333
Fort MacKay,57.183333,-111.616667
Fort-Mackenzie,56.883333,-68.983333
Fort Macleod,49.733333,-113.4
Fort McKenzie,56.883333,-68.983333
Fort McLeod,55,-123.033333
Fort McMurray,56.733333,-111.383333
Fort McPherson,67.433333,-134.866667
Fort Nelson,58.816667,-122.533333
Fort Norman,64.9,-125.583333
Fort Providence,61.366667,-117.65
Fort Qu'Appelle,50.766667,-103.783333
Fort Radium,66.05,-117.883333
Fort Rae,62.833333,-116.05
Fort Reliance,62.7,-109.133333
Fort Resolution,61.166667,-113.683333
Fort Ross,72.016667,-94.25
Fort-Rupert,51.483333,-78.766667
Fort Saint James,54.433333,-124.25
Fort Saint John,56.25,-120.833333
Fort Saskatchewan,53.716667,-113.2
Fort Selkirk,62.766667,-137.383333
Fort Severn,55.983333,-87.65
Fort Simpson,61.85,-121.333333
Fort Smith,60,-111.883333
Fort Steele,49.616667,-115.633333
Fort Thomson,68.783333,-114.783333
Fortune,47.066667,-55.866667
Fortune Harbor,49.5,-55.25
Fortune Harbour,49.5,-55.25
Fort Vermilion Chutes,58.366667,-114.85
Fort Vermilion,58.4,-116
Fort Vermillion,58.4,-116
Fort Ware,57.416667,-125.616667
Fort William,48.4,-89.233333
Fort Wrigley,63.266667,-123.6
Forty Mile,64.45,-140.55
Forward,49.633333,-104.466667
Fossmill,46.066667,-79.116667
Fosston,52.2,-103.8
Fourchu,45.716667,-60.25
Four Corners,54.180278,-108.628056
Fowler,56.833333,-131.766667
Fox Bay,49.266667,-61.85
Foxford,53.466667,-105.116667
Fox Harbour,47.316667,-53.916667
Fox Island Harbour,47.583333,-57.266667
Fox River,48.983333,-64.383333
Foxtrap,47.516667,-52.966667
Fox Valley,50.466667,-109.483333
Foymount,45.45,-77.316667
Frains,54.754444,-112.601944
